#Procedure: <__main__.HallSweep>
#Parameters:
#	Delta: 0.001 s
#	Max Current: 1.5e-06 A
#	Measurement Number: 
#	Num Power Line Cycles: 3
#	Voltmeter Range: 1e-05
#	Sweep Count 1: 10
#	Sweep Count 2: 1
#	Sweep Count 3: 10
#Data:
Time,Temperature,\g(m)\-(0)H,R vdp 1,R vdp 2,R Hall 1,R Hall 2
23.092356204986572,300.002,989.21,-962.8192753333334,722.0115014666666,-2068.1011639999997,-2640.576551333333
27.57738423347473,300.001,544.46,-960.1375626666668,724.8390193333333,-2067.764072,-2830.4145979999994
32.07539367675781,300.001,94.72,-963.4631366666667,719.7974756666666,-2069.1185726666663,-2870.9807740000006
36.581780195236206,300.001,-354.82,-961.6682313333332,723.9825606666666,-2067.594105333333,-2775.2218773333334
41.082425117492676,300.001,-804.89,-961.9572353333332,723.7760542000001,-2068.4322186666664,-2762.609006
45.60163402557373,300.001,-1000.38,-962.6157966666666,723.3326396,-2067.9797046666667,-2765.1358079999995
52.23148488998413,299.999,-988.91,-962.5398633333334,726.5853386000001,-2067.454377333333,-2815.7028680000003
56.73061752319336,300.002,-544.17,-961.7593599999999,726.5488887999999,-2068.435245333333,-2659.041930666667
61.24066233634949,299.999,-84.56,-960.7206646666666,725.4767976666666,-2068.4898986666667,-2574.104242
65.73532819747925,300.001,0.11,-961.7411293333334,725.3826678666666,-2068.6934086666665,-2681.798596
2.1849770545959473,300.0,10.59,752.2479466666665,-963.6233020000001,-2069.788024,133.4366116
7.510046482086182,299.999,544.67,762.5952364666666,-961.7767373333332,-2067.8928593333335,134.10476673333332
12.004148721694946,300.0,1001.6,678.2164250000001,-961.9619933333332,-2068.3029206666665,133.95291366666666
16.507741689682007,299.999,1000.19,745.5208414,-962.1806766666666,-2067.267259333333,133.78587506666665
23.133986473083496,300.001,989.38,756.5605766,-965.9861053333333,-2070.5958673333334,133.75854266666664
27.638972997665405,300.001,534.81,754.1977410666666,-963.6172086666668,-2068.9315479999996,134.28091966666665
32.14023685455322,300.002,85.14,745.8275722,-961.8496213333333,-2069.8305219999997,133.91646973333332
36.642550468444824,300.002,-364.45,743.2673522666668,-962.8457793333334,-2068.606608,133.69780026666666
41.14446520805359,300.002,-814.52,749.6694806666667,-961.8223013333335,-2067.713718,133.82232093333334
45.6605703830719,300.001,-1000.06,746.7326239999999,-963.2709886666667,-2068.8860219999997,134.32950933333333
52.298304080963135,300.0,-973.45,751.2001627333334,-964.8320193333332,-2070.0826,133.71905853333334
56.7955641746521,300.001,-525.39,751.8804562666667,-961.9134246666665,-2068.7796959999996,134.1351366
61.28240418434143,300.0,-85.81,747.2337374666666,-962.2292673333335,-2069.1168173333335,133.8648367333333
65.77661943435669,300.002,-0.23,753.1286918,-963.4440846666666,-2068.3393193333336,133.76461286666665
2.183976888656616,300.002,105.27,82.99872621176469,-959.8430027058823,-2066.989351764706,0.4132201196470588
7.527117013931274,300.001,634.2,82.62194942352941,-959.5714838823528,-2067.240744705882,0.4137560715294119
12.028987884521484,300.001,999.42,82.33199992941177,-959.9354229411766,-2067.1383858823524,0.4051808177647059
18.63609552383423,299.999,981.24,82.95852868235293,-960.0105750588236,-2066.9073729411766,0.4051808258823529
23.154457092285156,300.001,534.37,80.48403474117646,-959.8235216470587,-2067.211270588235,0.42447514611764703
27.65651512145996,300.0,84.68,81.6765296117647,-960.074485529412,-2066.9718011764703,0.3869584012941176
32.15311360359192,300.001,-364.97,82.0479437882353,-959.3797627058821,-2067.237522352941,0.41643583882352947
36.64017581939697,300.001,-824.4,81.11699375294117,-959.6681550588233,-2067.042011764706,0.41804370258823526
41.140514612197876,300.003,-1000.08,82.30305769411764,-959.5829663529412,-2067.1282176470586,0.4121482185882353
47.74722719192505,300.002,-981.53,82.42740023529413,-959.8021341176469,-2068.170094117647,0.4201875178823529
52.25219678878784,299.999,-524.63,81.23383227058824,-959.5501510588235,-2067.0612070588236,0.4239391914117646
56.731316328048706,300.002,-85.08,81.09984441176469,-960.0756468235296,-2066.8494988235298,0.42072347247058817
61.23664689064026,299.999,-0.46,82.08867682352943,-959.4065519999999,-2066.9212894117645,6003.015350200705
2.1853325366973877,300.01,11.13,4583.610943529411,-13228.201529411765,-12406.489776470587,24034.89264705882
7.52936053276062,300.006,535.42,5265.202504705881,-13258.344011764706,-12431.138847058824,24062.429988235297
12.016993999481201,300.01,1001.97,5265.137509411764,-13267.58368235294,-12440.064894117646,24073.541870588233
16.513277530670166,300.009,1000.19,5265.807143529412,-13272.020823529414,-12444.442964705882,24078.060058823532
23.145203828811646,300.009,989.67,5267.832515294118,-13274.477517647058,-12445.598658823528,23910.802941176473
27.667080402374268,300.008,535.14,4916.128076470589,-13757.570352941178,-12892.047352941176,23833.650717647055
32.173295736312866,300.008,95.45,4918.090781176471,-13516.32236470588,-12446.051670588236,24085.23717647059
36.67709755897522,300.007,-364.21,5273.812132941176,-13273.896294117647,-12446.631929411766,24054.036070588234
41.17712926864624,300.007,-813.73,5276.523485882352,-14505.038517647059,1162.1982847058823,-1162.007462
45.6764235496521,300.007,-1000.03,1099.665046470588,2260.3079670588236,1161.3214609411764,-1161.3563250588236
52.29707431793213,300.005,-994.87,1099.8890900000001,2260.1241588235293,1160.6777741176472,-1162.1114742352943
56.797213315963745,300.007,-554.14,1100.0273749411767,2259.9199670588237,1160.4923534117647,-1161.3139555294117
61.29205322265625,300.005,-104.59,1099.9887742352942,2260.383570588235,1160.4768060000001,-1162.144684117647
65.77621841430664,300.007,-0.02,1099.8987318823529,2260.1905988235294,1160.3530167058823,-1161.7448510588235
