#Procedure: <__main__.HallSweep>
#Parameters:
#	Date Time: 
#	Delta: 0.001 s
#	Max Current: 2.35e-05 A
#	Measurement Number: 1
#	Num Power Line Cycles: 3
#	Voltmeter Range: 10
#	Sweep Count 1: 10
#	Sweep Count 2: 1
#	Sweep Count 3: 10
#Data:
Time,Temperature,\g(m)\-(0)H,R vdp 1,R vdp 2,R Hall 1,R Hall 2
911.7232131958008,30.001,91152.3,311.52719114893614,329.413158,-322.3586074893617,-335.9916085106383
916.2227575778961,30.0,91605.4,311.556076,329.51628706382985,-323.92979617021274,-337.5356500851064
920.7066321372986,30.0,92058.51,311.62489080851066,329.5552540851064,-325.5529428510639,-339.16267468085107
925.185316324234,30.0,92501.62,311.65668663829786,329.6894021702129,-327.2069043404255,-340.8240155319149
929.6635506153107,30.0,92954.46,311.6774252765958,329.7717905106383,-328.76588085106386,-342.49212514893617
934.1516745090485,30.0,93407.51,311.7241480851065,329.87317387234043,-330.405307787234,-344.07708161702135
938.6292283535004,30.0,93860.78,311.7503222127659,329.96350821276593,-332.0051852765958,-345.7327868510639
943.117152929306,30.0,94302.97,311.7826885531915,330.06935799999997,-333.59208165957455,-347.4450967659575
947.603232383728,30.0,94766.12,311.7935473617021,330.184695319149,-335.1436848510638,-349.06107221276596
952.0830154418945,30.0,95208.77,311.82398382978727,330.2779425106383,-336.75752417021283,-350.6762669787234
956.5461661815643,30.0,95661.97,311.8648867234042,330.3661446808511,-338.3566288936171,-352.292824893617
961.0039713382721,29.997,96105.02,311.87709706382975,330.46539987234047,-339.99915289361707,-353.94290663829787
965.4775240421295,29.998,96558.33,311.91238025531925,330.5565110638298,-341.65195331914896,-355.5342594893618
969.9584515094757,30.0,97011.22,311.9637516170213,330.64394234042555,-343.25338817021276,-357.1818245531914
974.4382770061493,30.0,97464.48,312.01299080851066,330.7389333191489,-344.9220844680852,-358.74487710638306
978.9213705062866,30.001,97917.3,312.0573850638298,330.84167208510644,-346.51575970212764,-360.4279197446808
983.4058783054352,30.001,98370.32,312.07812195744685,330.945768212766,-348.1586761702128,-362.0334207234043
987.8865303993225,30.001,98813.52,312.13666646808514,331.0512275319149,-349.71998093617026,-363.67401085106377
992.3734188079834,30.0,99266.17,312.15489072340426,331.1250834893617,-351.36600838297875,-365.28571012765957
996.8587725162506,30.001,99719.41,312.2043220425532,331.2192995319149,-352.9395115319149,-366.40910310638293
1001.3306910991669,30.0,100000.76,312.21227008510635,331.2466289361702,-352.89822025531925,-366.4052192765958
1008.2267367839813,30.0,99964.54,312.23495476595747,331.15765195744683,-351.73470514893614,-364.7310936595744
1012.7215001583099,29.999,99519.81,312.21343327659577,331.1070594042554,-350.0838466382979,-363.21320834042564
1017.1989004611969,30.002,99073.55,312.1643881702128,330.99830272340427,-348.4639993617022,-361.61623974468085
1021.6629831790924,30.001,98636.92,312.1248406808511,330.9356920425532,-346.9056112765957,-359.99659446808516
1026.1434514522552,30.001,98189.95,312.1006104680851,330.85252697872346,-345.27683510638303,-358.36704153191494
1030.6238741874695,30.0,97743.72,312.0812250638298,330.7614158723404,-343.7106834893617,-356.76154842553194
1035.0961730480194,30.0,97306.11,312.0492390638298,330.64878531914894,-342.14008123404267,-355.16903034042554
